Ano,Municipio_COD-IBGE,Municipio_Nome,UF,Quantidade_Acidentes_com_CAT_Tipicos,Quantidade_Acidentes_com_CAT_Trajeto,Quantidade_Acidentes_com_CAT_Doenca_Profissional,Quantidade_Obitos,Quantidade_Acidentes_Sem_CAT
2007,150470,MOJU,PA,81,5,1,0,0
2007,150480,MONTE ALEGRE,PA,7,0,0,0,0
2007,150497,NOVA IPIXUNA,PA,4,2,0,0,0
2007,150500,NOVA TIMBOTEUA,PA,2,0,0,0,0
2007,150503,NOVO PROGRESSO,PA,16,1,0,1,0
2007,150506,NOVO REPARTIMENTO,PA,26,6,0,0,0
2007,150510,OBIDOS,PA,3,1,0,1,0
2007,150520,OEIRAS DO PARA,PA,1,2,0,0,0
2007,150530,ORIXIMINA,PA,68,4,1,0,0
2007,150540,OUREM,PA,3,2,0,0,0
2007,150543,OURILANDIA DO NORTE,PA,43,7,0,0,0
2007,150548,PACAJA,PA,19,1,0,4,0
2007,150550,PARAGOMINAS,PA,157,20,3,6,16
2007,150553,PARAUAPEBAS,PA,456,59,15,2,105
2007,150555,PAU D ARCO,PA,3,2,0,0,0
2007,150563,PICARRA,PA,7,1,1,0,0
2007,150565,PLACAS,PA,2,0,1,0,0
2007,150580,PORTEL,PA,25,4,3,2,0
2007,150600,PRAINHA,PA,5,0,0,0,0
2007,150610,PRIMAVERA,PA,0,1,0,0,0
2007,150611,QUATIPURU,PA,0,1,0,0,0
2007,150613,REDENCAO,PA,61,13,0,0,58
2007,150616,RIO MARIA,PA,56,3,0,1,0
2007,150618,RONDON DO PARA,PA,48,6,0,3,0
2007,150619,RUROPOLIS,PA,7,3,0,0,0
2007,150620,SALINOPOLIS,PA,4,1,0,0,0
2007,150630,SALVATERRA,PA,2,0,0,0,0
2007,150635,SANTA BARBARA DO PARA,PA,11,1,0,1,0
2007,150650,SANTA ISABEL DO PARA,PA,31,10,5,1,82
2007,150655,SANTA LUZIA DO PARA,PA,0,2,0,0,0
2007,150658,SANTA MARIA DAS BARREIRAS,PA,12,4,0,1,0
2007,150660,SANTA MARIA DO PARA,PA,2,1,1,0,0
2007,150670,SANTANA DO ARAGUAIA,PA,158,8,1,0,0
2007,150680,SANTAREM,PA,199,41,6,4,170
2007,150700,SANTO ANTONIO DO TAUA,PA,6,4,0,0,0
2007,150710,SAO CAETANO DE ODIVELAS,PA,2,1,2,0,0
2007,150715,SAO DOMINGOS DO ARAGUAIA,PA,2,0,0,0,0
2007,150720,SAO DOMINGOS DO CAPIM,PA,4,1,0,0,0
2007,150730,SAO FELIX DO XINGU,PA,38,2,4,1,0
2007,150740,SAO FRANCISCO DO PARA,PA,4,1,0,0,0
2007,150745,SAO GERALDO DO ARAGUAIA,PA,2,4,0,1,0
2007,150747,SAO JOAO DE PIRABAS,PA,3,0,0,1,0
2007,150750,SAO JOAO DO ARAGUAIA,PA,4,0,0,0,0
2007,150760,SAO MIGUEL DO GUAMA,PA,12,2,0,1,0
2007,150775,SAPUCAIA,PA,11,0,0,0,0
2007,150780,SENADOR JOSE PORFIRIO,PA,1,0,0,0,0
2007,150790,SOURE,PA,1,0,0,0,0
2007,150795,TAILANDIA,PA,1059,59,9,6,0
2007,150797,TERRA SANTA,PA,0,1,0,0,0
2007,150800,TOME-ACU,PA,20,1,0,1,0
2007,150803,TRACUATEUA,PA,0,1,0,0,0
2007,150805,TRAIRAO,PA,0,1,0,0,0
2007,150808,TUCUMA,PA,26,4,0,0,0
2007,150810,TUCURUI,PA,150,25,1,1,47
2007,150812,ULIANOPOLIS,PA,77,12,1,8,0
2007,150815,URUARA,PA,8,2,0,0,0
2007,150820,VIGIA,PA,79,6,0,0,0
2007,150835,VITORIA DO XINGU,PA,3,2,0,0,0
2007,150840,XINGUARA,PA,82,10,6,1,0
2007,160000,IGNORADO AMAPA,AP,2,1,0,0,0
2007,160005,SERRA DO NAVIO,AP,16,31,0,0,0
2007,160010,AMAPA,AP,1,6,0,1,0
2007,160015,PEDRA BRANCA DO AMAPARI,AP,85,19,1,0,0
2007,160021,CUTIAS,AP,2,0,0,0,0
2007,160025,ITAUBAL,AP,1,0,0,0,0
2007,160027,LARANJAL DO JARI,AP,2,5,0,0,20
2007,160030,MACAPA,AP,245,63,9,4,44
2007,160040,MAZAGAO,AP,3,0,0,0,0
2007,160050,OIAPOQUE,AP,3,0,0,0,0
2007,160053,PORTO GRANDE,AP,35,3,0,0,0
2007,160060,SANTANA,AP,95,14,3,0,8
2007,160070,TARTARUGALZINHO,AP,11,1,0,0,0
2007,160080,VITORIA DO JARI,AP,7,0,0,1,0
2007,170000,IGNORADO TOCANTINS,TO,4,0,0,0,0
2007,170030,AGUIARNOPOLIS,TO,2,0,0,0,0
2007,170035,ALIANCA DO TOCANTINS,TO,5,1,1,0,0
2007,170040,ALMAS,TO,1,0,0,0,0
2007,170070,ALVORADA,TO,9,4,0,0,0
2007,170100,ANANAS,TO,6,1,0,0,0
2007,170105,ANGICO,TO,1,0,0,0,0
2007,170110,APARECIDA DO RIO NEGRO,TO,2,0,0,0,0
2007,170130,ARAGOMINAS,TO,2,0,0,1,0
2007,170190,ARAGUACEMA,TO,3,0,0,0,0
2007,170200,ARAGUACU,TO,24,5,1,0,0
2007,170210,ARAGUAINA,TO,99,34,5,1,164
2007,170215,ARAGUANA,TO,4,0,0,0,0
2007,170220,ARAGUATINS,TO,3,0,1,0,18
2007,170230,ARAPOEMA,TO,8,1,0,0,0
2007,170240,ARRAIAS,TO,6,1,0,0,33
2007,170255,AUGUSTINOPOLIS,TO,5,2,0,0,0
2007,170290,AXIXA DO TOCANTINS,TO,3,2,0,0,0
2007,170300,BABACULANDIA,TO,7,2,0,0,0
2007,170305,BANDEIRANTES DO TOCANTINS,TO,1,0,0,0,0
2007,170310,BARROLANDIA,TO,1,0,1,0,0
2007,170370,BREJINHO DE NAZARE,TO,5,0,0,0,0
2007,170384,CAMPOS LINDOS,TO,2,0,0,0,0
2007,170386,CARIRI DO TOCANTINS,TO,2,0,1,0,0
2007,170389,CARRASCO BONITO,TO,0,0,1,0,0
2007,170390,CASEARA,TO,1,0,0,0,0
2007,170410,CENTENARIO,TO,2,0,0,0,0
2007,170460,CHAPADA DE AREIA,TO,1,0,0,0,0
2007,170550,COLINAS DO TOCANTINS,TO,17,2,0,2,0
2007,170555,COMBINADO,TO,2,1,0,0,0
2007,170600,COUTO DE MAGALHAES,TO,0,1,0,0,0
2007,170610,CRISTALANDIA,TO,5,0,0,0,0
2007,170700,DIANOPOLIS,TO,41,3,0,1,26
2007,170710,DIVINOPOLIS DO TOCANTINS,TO,1,0,0,0,0
2007,170720,DOIS IRMAOS DO TOCANTINS,TO,2,0,0,0,0
2007,170730,DUERE,TO,6,0,0,0,0
2007,170755,FATIMA,TO,1,0,0,0,0
2007,170770,FILADELFIA,TO,3,1,0,0,0
2007,170820,FORMOSO DO ARAGUAIA,TO,33,6,0,0,0
2007,170825,FORTALEZA DO TABOCAO,TO,2,0,0,0,0
2007,170900,GOIATINS,TO,2,1,0,0,0
2007,170930,GUARAI,TO,13,5,0,1,0
2007,170950,GURUPI,TO,111,21,4,0,44
2007,170980,IPUEIRAS,TO,1,0,0,0,0
2007,171050,ITACAJA,TO,2,0,0,0,0
2007,171070,ITAGUATINS,TO,1,0,0,0,0
2007,171090,ITAPIRATINS,TO,0,1,0,0,0
2007,171110,ITAPORA DO TOCANTINS,TO,1,0,0,0,0
2007,171150,JAU DO TOCANTINS,TO,9,0,0,0,0
2007,171180,JUARINA,TO,0,1,0,0,0
2007,171190,LAGOA DA CONFUSAO,TO,8,1,0,0,0
2007,171200,LAJEADO,TO,1,0,0,0,0
2007,171240,LIZARDA,TO,1,0,0,0,0
2007,171270,MATEIROS,TO,1,0,0,0,0
2007,171320,MIRACEMA DO TOCANTINS,TO,15,0,0,1,9
2007,171330,MIRANORTE,TO,5,1,1,0,0
2007,171380,PALMEIRAS DO TOCANTINS,TO,1,0,0,0,0
2007,171395,MURICILANDIA,TO,4,1,0,0,0
2007,171420,NATIVIDADE,TO,4,0,0,0,0
2007,171430,NAZARE,TO,0,1,0,0,0
2007,171488,NOVA OLINDA,TO,2,4,0,0,0
2007,171510,NOVO ACORDO,TO,1,0,0,0,0
2007,171525,NOVO JARDIM,TO,1,2,0,0,0
2007,171570,PALMEIRANTE,TO,2,2,0,1,0
2007,171575,PALMEIROPOLIS,TO,3,10,0,0,0
2007,171610,PARAISO DO TOCANTINS,TO,29,8,0,0,73
2007,171620,PARANA,TO,1,0,0,0,0
2007,171650,PEDRO AFONSO,TO,15,3,0,0,0
2007,171660,PEIXE,TO,7,0,0,1,0
2007,171670,COLMEIA,TO,3,1,1,0,0
2007,171700,PINDORAMA DO TOCANTINS,TO,1,0,0,0,0
2007,171720,PIRAQUE,TO,1,1,0,0,0
2007,171750,PIUM,TO,5,0,0,0,0
2007,171780,PONTE ALTA DO BOM JESUS,TO,1,0,0,1,0
2007,171790,PONTE ALTA DO TOCANTINS,TO,2,0,0,0,0
2007,171820,PORTO NACIONAL,TO,30,7,0,1,40
2007,171840,PRESIDENTE KENNEDY,TO,1,1,0,0,0
2007,171845,PUGMIL,TO,1,0,0,0,0
2007,171855,RIACHINHO,TO,1,0,0,0,0
2007,171870,RIO DOS BOIS,TO,1,1,0,0,0
2007,171875,RIO SONO,TO,2,0,0,0,0
2007,171884,SANDOLANDIA,TO,4,2,1,2,0
2007,171886,SANTA FE DO ARAGUAIA,TO,4,2,0,0,0
2007,171888,SANTA MARIA DO TOCANTINS,TO,0,1,0,0,0
2007,171889,SANTA RITA DO TOCANTINS,TO,0,2,0,0,0
2007,171890,SANTA ROSA DO TOCANTINS,TO,1,0,0,0,0
2007,171900,SANTA TEREZA DO TOCANTINS,TO,2,0,0,0,0
2007,172020,SAO MIGUEL DO TOCANTINS,TO,4,0,0,0,0
2007,172025,SAO SALVADOR DO TOCANTINS,TO,234,4,141,1,0
2007,172049,SAO VALERIO DA NATIVIDADE,TO,1,0,1,0,0
2007,172065,SILVANOPOLIS,TO,1,0,0,0,0
2007,172080,SITIO NOVO DO TOCANTINS,TO,4,1,0,0,0
2007,172085,SUCUPIRA,TO,1,0,0,0,0
2007,172090,TAGUATINGA,TO,3,0,1,0,0
2007,172097,TALISMA,TO,2,2,0,0,0
2007,172100,PALMAS,TO,236,82,7,3,128
2007,172110,TOCANTINIA,TO,1,1,0,0,0
2007,172120,TOCANTINOPOLIS,TO,5,0,0,0,44
2007,172125,TUPIRAMA,TO,2,0,0,0,0
2007,172130,TUPIRATINS,TO,8,2,0,0,0
2007,172208,WANDERLANDIA,TO,5,0,0,0,0
2007,172210,XAMBIOA,TO,4,3,0,0,0
2007,210000,IGNORADO MARANHAO,MA,7,3,0,0,0
2007,210005,ACAILANDIA,MA,185,18,1,3,73
2007,210030,ALDEIAS ALTAS,MA,15,1,30,1,0
2007,210040,ALTAMIRA DO MARANHAO,MA,1,0,0,0,0
2007,210043,ALTO ALEGRE DO MARANHAO,MA,1,0,0,0,0
2007,210047,ALTO ALEGRE DO PINDARE,MA,5,1,0,0,0
2007,210060,AMARANTE DO MARANHAO,MA,4,1,0,0,0
2007,210080,ANAPURUS,MA,1,1,0,0,0
2007,210083,APICUM-ACU,MA,1,0,0,0,0
2007,210087,ARAGUANA,MA,1,0,0,0,0
2007,210095,ARAME,MA,1,1,0,0,0
2007,210120,BACABAL,MA,17,7,0,0,43
2007,210125,BACABEIRA,MA,47,0,1,0,0
2007,210140,BALSAS,MA,46,16,1,3,42
2007,210150,BARAO DE GRAJAU,MA,3,2,0,0,0
2007,210160,BARRA DO CORDA,MA,19,4,4,2,14
2007,210170,BARREIRINHAS,MA,2,3,0,0,0
2007,210177,BELA VISTA DO MARANHAO,MA,1,0,0,1,0
2007,210180,BENEDITO LEITE,MA,1,0,0,1,0
2007,210200,BOM JARDIM,MA,5,0,0,1,0
2007,210203,BOM JESUS DAS SELVAS,MA,12,1,1,2,0
2007,210210,BREJO,MA,2,1,0,0,0
2007,210220,BURITI,MA,5,0,0,0,0
2007,210230,BURITI BRAVO,MA,5,0,0,0,0
2007,210232,BURITICUPU,MA,12,3,0,1,0
2007,210235,BURITIRANA,MA,1,0,0,0,0
2007,210255,CAMPESTRE DO MARANHAO,MA,83,1,1,2,0
2007,210260,CANDIDO MENDES,MA,1,0,0,0,0
2007,210270,CANTANHEDE,MA,4,0,0,0,0
2007,210280,CAROLINA,MA,5,0,0,0,20
2007,210290,CARUTAPERA,MA,3,0,0,0,0
2007,210300,CAXIAS,MA,20,6,1,0,16
2007,210317,CENTRO NOVO DO MARANHAO,MA,10,0,0,0,0
2007,210320,CHAPADINHA,MA,2,0,0,0,15
2007,210325,CIDELANDIA,MA,11,1,1,0,0
2007,210330,CODO,MA,38,4,1,0,22
2007,210340,COELHO NETO,MA,261,6,0,0,18
2007,210350,COLINAS,MA,1,0,0,1,0
2007,210360,COROATA,MA,2,0,1,0,70
2007,210375,DAVINOPOLIS,MA,3,0,0,0,0
2007,210380,DOM PEDRO,MA,0,1,0,0,0
2007,210390,DUQUE BACELAR,MA,0,1,0,0,0
2007,210400,ESPERANTINOPOLIS,MA,0,1,0,1,0
2007,210405,ESTREITO,MA,12,5,0,2,0
2007,210430,GODOFREDO VIANA,MA,1,1,0,0,0
2007,210455,GOVERNADOR EDISON LOBAO,MA,7,1,1,0,0
2007,210460,GOVERNADOR EUGENIO BARROS,MA,1,0,0,0,0
2007,210467,GOVERNADOR NUNES FREIRE,MA,0,1,0,0,0
2007,210480,GRAJAU,MA,11,3,0,1,51
2007,210490,GUIMARAES,MA,0,1,0,0,0
2007,210500,HUMBERTO DE CAMPOS,MA,0,1,0,0,0
2007,210515,IGARAPE DO MEIO,MA,3,0,0,0,0
2007,210530,IMPERATRIZ,MA,127,33,10,3,157
2007,210540,ITAPECURU MIRIM,MA,2,3,0,0,0
2007,210542,ITINGA DO MARANHAO,MA,6,2,0,1,0
2007,210550,JOAO LISBOA,MA,5,1,1,0,0
2007,210570,LAGO DA PEDRA,MA,0,1,0,0,59
2007,210580,LAGO DO JUNCO,MA,1,0,0,0,0
2007,210590,LAGO VERDE,MA,0,1,0,0,0
2007,210592,LAGOA DO MATO,MA,1,0,0,0,0
2007,210610,LORETO,MA,3,1,0,1,0
2007,210630,MAGALHAES DE ALMEIDA,MA,0,1,0,0,0
2007,210632,MARACACUME,MA,1,0,0,0,0
2007,210640,MATA ROMA,MA,1,0,0,0,0
2007,210663,MATOES DO NORTE,MA,0,1,0,1,0
2007,210670,MIRADOR,MA,5,2,0,0,0
2007,210675,MIRANDA DO NORTE,MA,4,0,0,0,0
2007,210700,MONTES ALTOS,MA,0,1,0,0,0
2007,210710,MORROS,MA,0,1,0,0,0
2007,210735,NOVA OLINDA DO MARANHAO,MA,0,1,0,0,0
2007,210740,OLHO D AGUA DAS CUNHAS,MA,1,0,0,0,0
2007,210750,PACO DO LUMIAR,MA,8,5,0,0,0
2007,210770,PARAIBANO,MA,1,1,0,1,0
2007,210780,PARNARAMA,MA,3,0,0,0,0
2007,210790,PASSAGEM FRANCA,MA,3,0,0,0,0
2007,210800,PASTOS BONS,MA,1,0,0,0,0
2007,210805,PAULINO NEVES,MA,0,1,0,0,0
2007,210820,PEDREIRAS,MA,2,0,0,0,89
2007,210825,PEDRO DO ROSARIO,MA,0,1,0,0,0
2007,210845,PERITORO,MA,2,1,0,0,0
2007,210850,PINDARE-MIRIM,MA,12,1,0,0,0
2007,210860,PINHEIRO,MA,5,3,0,0,15
2007,210870,PIO XII,MA,2,0,0,0,0
2007,210880,PIRAPEMAS,MA,0,0,1,0,0
2007,210900,PORTO FRANCO,MA,7,1,0,0,0
2007,210910,PRESIDENTE DUTRA,MA,6,3,0,0,28
2007,210920,PRESIDENTE JUSCELINO,MA,0,1,0,0,0
2007,210923,PRESIDENTE MEDICI,MA,1,0,0,0,0
2007,210945,RAPOSA,MA,5,0,0,1,0
2007,210950,RIACHAO,MA,7,1,0,1,0
2007,210960,ROSARIO,MA,9,0,0,0,0
2007,210970,SAMBAIBA,MA,1,0,0,0,0
2007,210980,SANTA HELENA,MA,0,2,0,0,0
2007,210990,SANTA INES,MA,10,5,1,1,65
2007,211000,SANTA LUZIA,MA,1,2,0,0,0
2007,211003,SANTA LUZIA DO PARUA,MA,1,0,0,0,16
2007,211010,SANTA QUITERIA DO MARANHAO,MA,0,1,0,1,0
2007,211020,SANTA RITA,MA,3,0,0,0,0
2007,211030,SANTO ANTONIO DOS LOPES,MA,6,0,0,0,0
2007,211050,SAO BENTO,MA,3,0,0,0,0
2007,211060,SAO BERNARDO,MA,2,0,0,0,0
2007,211065,SAO DOMINGOS DO AZEITAO,MA,1,0,0,1,0
2007,211070,SAO DOMINGOS DO MARANHAO,MA,0,1,0,0,0
2007,211085,SAO FRANCISCO DO BREJAO,MA,1,0,0,0,0
2007,211090,SAO FRANCISCO DO MARANHAO,MA,2,0,0,0,0
2007,211110,SAO JOAO DOS PATOS,MA,1,2,0,0,0
2007,211120,SAO JOSE DE RIBAMAR,MA,20,4,0,0,39
2007,211130,SAO LUIS,MA,1038,190,66,9,187
2007,211140,SAO LUIS GONZAGA DO MARANHAO,MA,1,0,0,0,0
2007,211150,SAO MATEUS DO MARANHAO,MA,1,1,0,0,0
2007,211153,SAO PEDRO DA AGUA BRANCA,MA,9,1,1,1,0
